Account ID,AC,Active?,Preparer Duration
5050-XXXX-PREPAID ASSETS : OTHER-XXXX-XXXXX-XXXX-XXXX-XXXX,PREPAID ASSETS : OTHER,Yes,14
5050-XXXX-PREPAID ASSETS : OUTSIDE SERVICES-XXXX-XXXXX-XXXX-XXXX-XXXX,PREPAID ASSETS : OUTSIDE SERVICES,Yes,14
5050-XXXX-PREPAID ASSETS : RENT/OPERATING LEASE-XXXX-XXXXX-XXXX-XXXX-XXXX,PREPAID ASSETS : RENT/OPERATING LEASE,Yes,14
5050-XXXX-PREPAID ASSETS : TAXES-XXXX-XXXXX-XXXX-XXXX-XXXX,PREPAID ASSETS : TAXES,Yes,14
5050-XXXX-PREPAID ASSETS : UTILITIES SUPPLIES MAINTENANCE-XXXX-XXXXX-XXXX-XXXX-XXXX,PREPAID ASSETS : UTILITIES SUPPLIES MAINTENANCE,Yes,14
5050-XXXX-VAT-XXXX-XXXXX-XXXX-XXXX-XXXX,VAT,Yes,14
5051-1111-115210-ALL-ALL-ALL-ALL-ALL,115210,Yes,14
5051-1111-115212-ALL-ALL-ALL-ALL-ALL,115212,Yes,14
5051-1111-115213-ALL-ALL-ALL-ALL-ALL,115213,Yes,14
5051-1900-115212-ALL-ALL-ALL-ALL-ALL,115212,Yes,14
5051-1900-INVENTORY RESERVE : AGED INVENTORY AXE-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY RESERVE : AGED INVENTORY AXE,Yes,14
5051-1900-INVENTORY RESERVES : INVENTORY WRITE:OFFS-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY RESERVES : INVENTORY WRITE:OFFS,Yes,14
5051-4140-115210-ALL-ALL-ALL-ALL-ALL,115210,Yes,14
5051-4140-115212-ALL-ALL-ALL-ALL-ALL,115212,Yes,14
5051-XXXX-ACCOUNTS PAYABLE : ADJUSTMENTS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : ADJUSTMENTS,Yes,14
5051-XXXX-ACCOUNTS PAYABLE : AP DEBITS TRANSFER TO AR : AP-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : AP DEBITS TRANSFER TO AR : AP,Yes,14
5051-XXXX-ACCOUNTS PAYABLE : CASH CLEARING-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : CASH CLEARING,Yes,14
5051-XXXX-ACCOUNTS PAYABLE : CURRENCY REVALUATION-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : CURRENCY REVALUATION,Yes,14
5051-XXXX-ACCOUNTS PAYABLE : LOCAL ITEMS IMPORTED-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : LOCAL ITEMS IMPORTED,Yes,14
5051-XXXX-ACCOUNTS PAYABLE : OFFSETS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : OFFSETS,Yes,14
5051-XXXX-ACCOUNTS PAYABLE : SEGMENT ALLOCATION-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : SEGMENT ALLOCATION,Yes,14
5051-XXXX-ACCOUNTS PAYABLE : TRADE-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : TRADE,Yes,8
5051-XXXX-ACCOUNTS PAYABLE : UNAPPLIED VENDOR CREDITS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : UNAPPLIED VENDOR CREDITS,Yes,14
5051-XXXX-ACCOUNTS PAYABLE : UNVOUCHERED DIRECT SHIP MATERIAL-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : UNVOUCHERED DIRECT SHIP MATERIAL,Yes,14
5051-XXXX-ACCOUNTS PAYABLE : UNVOUCHERED DUTIES / CUSTOMS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : UNVOUCHERED DUTIES / CUSTOMS,Yes,14
5051-XXXX-ACCOUNTS PAYABLE : UNVOUCHERED FREIGHT/BROKERAGE-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : UNVOUCHERED FREIGHT/BROKERAGE,Yes,14
5051-XXXX-ACCOUNTS PAYABLE : UNVOUCHERED OFFSET-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : UNVOUCHERED OFFSET,Yes,14
5051-XXXX-ACCOUNTS PAYABLE : UNVOUCHERED PPV/AP VAR-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : UNVOUCHERED PPV/AP VAR,Yes,14
5051-XXXX-ACCOUNTS PAYABLE : UNVOUCHERED RETURNS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : UNVOUCHERED RETURNS,Yes,14
5051-XXXX-ACCOUNTS PAYABLE : UNVOUCHERED TRADE MATERIALS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : UNVOUCHERED TRADE MATERIALS,Yes,14
5051-XXXX-ACCOUNTS PAYABLE : UNVOUCHERED WORKORDERS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : UNVOUCHERED WORKORDERS,Yes,14
5051-XXXX-ACCOUNTS PAYABLE : VOUCHERS PAYABLE : A/P SYSTEMS :SXE-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : VOUCHERS PAYABLE : A/P SYSTEMS :SXE,Yes,14
5051-XXXX-ACCOUNTS PAYABLE : VOUCHERS PAYABLE : A/P SYSTEMS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : VOUCHERS PAYABLE : A/P SYSTEMS,Yes,14
5051-XXXX-ACCOUNTS RECEIVABLE : AP DEBITS TRANSFER TO AR-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS RECEIVABLE : AP DEBITS TRANSFER TO AR,Yes,14
5051-XXXX-ACCOUNTS RECEIVABLE : TRADE-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS RECEIVABLE : TRADE,Yes,8
5051-XXXX-ACCOUNTS RECEIVABLE : UNAPPLIED CASH : A/R OFFSET-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS RECEIVABLE : UNAPPLIED CASH : A/R OFFSET,Yes,14
5051-XXXX-ACCOUNTS RECEIVABLE : UNAPPLIED CASH-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS RECEIVABLE : UNAPPLIED CASH,Yes,14
5051-XXXX-CASH : CASH CLEARING : GENERAL-XXXX-XXXXX-XXXX-XXXX-XXXX,CASH : CASH CLEARING : GENERAL,Yes,14
5051-XXXX-CASH : CASH POOL : SEK-XXXX-XXXXX-XXXX-XXXX-XXXX,CASH : CASH POOL : SEK,Yes,8
5051-XXXX-INTERCOMPANY ACCOUNTS PAYABLE : INTERCO INTEREST PAYABLE-XXXX-XXXXX-XXXX-XXXX-XXXX,INTERCOMPANY ACCOUNTS PAYABLE : INTERCO INTEREST PAYABLE,Yes,14
5051-XXXX-INTERCOMPANY ACCOUNTS PAYABLE : INVOICING-XXXX-XXXXX-XXXX-XXXX-XXXX,INTERCOMPANY ACCOUNTS PAYABLE : INVOICING,Yes,14
5051-XXXX-INTERCOMPANY ACCOUNTS PAYABLE : LEGACY-XXXX-XXXXX-XXXX-XXXX-XXXX,INTERCOMPANY ACCOUNTS PAYABLE : LEGACY,Yes,8
5051-XXXX-INTERCOMPANY ACCOUNTS PAYABLE-XXXX-XXXXX-XXXX-XXXX-XXXX,INTERCOMPANY ACCOUNTS PAYABLE,Yes,14
5051-XXXX-INTERCOMPANY ACCOUNTS RECEIVABLE : INTRACO:A/R A/P-XXXX-XXXXX-XXXX-XXXX-XXXX,INTERCOMPANY ACCOUNTS RECEIVABLE : INTRACO:A/R A/P,Yes,14
5051-XXXX-INTERCOMPANY ACCOUNTS RECEIVABLE : INVOICING-XXXX-XXXXX-XXXX-XXXX-XXXX,INTERCOMPANY ACCOUNTS RECEIVABLE : INVOICING,Yes,14
5051-XXXX-INTERCOMPANY ACCOUNTS RECEIVABLE : LEGACY-XXXX-XXXXX-XXXX-XXXX-XXXX,INTERCOMPANY ACCOUNTS RECEIVABLE : LEGACY,Yes,8
5051-XXXX-INTERCOMPANY ACCOUNTS RECEIVABLE : SHORT TERM SUBORDINATED LOAN-XXXX-XXXXX-XXXX-XXXX-XXXX,INTERCOMPANY ACCOUNTS RECEIVABLE : SHORT TERM SUBORDINATED LOAN,Yes,14
5051-XXXX-INTERCOMPANY ACCOUNTS RECEIVABLE-XXXX-XXXXX-XXXX-XXXX-XXXX,INTERCOMPANY ACCOUNTS RECEIVABLE,Yes,14
5051-XXXX-INVENTORY : ADJUSTMENTS-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : ADJUSTMENTS,Yes,14
5051-XXXX-INVENTORY : DIRECT SHIP FINISHED GOODS-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : DIRECT SHIP FINISHED GOODS,Yes,8
5051-XXXX-INVENTORY : FREIGHT CLAIMS-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : FREIGHT CLAIMS,Yes,14
5051-XXXX-INVENTORY : INTRANSIT CUT CHARGES-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : INTRANSIT CUT CHARGES,Yes,14
5051-XXXX-INVENTORY : INTRANSIT FREIGHT-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : INTRANSIT FREIGHT,Yes,14
5051-XXXX-INVENTORY : INTRANSIT LINE CHARGES-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : INTRANSIT LINE CHARGES,Yes,14
5051-XXXX-INVENTORY : INTRANSIT MARKUP-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : INTRANSIT MARKUP,Yes,14
5051-XXXX-INVENTORY : INTRANSIT OTHER-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : INTRANSIT OTHER,Yes,14
5051-XXXX-INVENTORY : INTRANSIT STOCK FINISHED GOODS-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : INTRANSIT STOCK FINISHED GOODS,Yes,14
5051-XXXX-INVENTORY : INTRANSIT TAX-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : INTRANSIT TAX,Yes,14
5051-XXXX-INVENTORY : INTRANSIT UNVOUCHERED-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : INTRANSIT UNVOUCHERED,Yes,14
5051-XXXX-INVENTORY : INVENTORY INTRACOMPANY INTRANSIT-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : INVENTORY INTRACOMPANY INTRANSIT,Yes,14
5051-XXXX-INVENTORY : KAVA-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : KAVA,Yes,14
5051-XXXX-INVENTORY : REELS FOR SALE-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : REELS FOR SALE,Yes,14
5051-XXXX-INVENTORY : SEGMENT ALLOCATION-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : SEGMENT ALLOCATION,Yes,14
5051-XXXX-INVENTORY : STOCK FINISHED GOODS-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : STOCK FINISHED GOODS,Yes,8
5051-XXXX-INVENTORY : WORK IN PROCESS-XXXX-XXXXX-XXXX-XXXX-XXXX,INVENTORY : WORK IN PROCESS,Yes,14
5051-XXXX-OTHER ACCOUNTS RECEIVABLE : MISC OPERATING RECEIVABLES-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER ACCOUNTS RECEIVABLE : MISC OPERATING RECEIVABLES,Yes,14
5051-XXXX-OTHER ACCOUNTS RECEIVABLE : PRICE PROTECTION RECEIVABLES-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER ACCOUNTS RECEIVABLE : PRICE PROTECTION RECEIVABLES,Yes,14
5051-XXXX-OTHER ACCOUNTS RECEIVABLE : RTV RECEIVABLES-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER ACCOUNTS RECEIVABLE : RTV RECEIVABLES,Yes,14
5051-XXXX-OTHER ACCOUNTS RECEIVABLE : SUPPLIER PRICE AGREEMENT-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER ACCOUNTS RECEIVABLE : SUPPLIER PRICE AGREEMENT,Yes,14
5051-XXXX-OTHER CURRENT LIABILITIES : DISCONTINUED ACCOUNTS-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : DISCONTINUED ACCOUNTS,Yes,14
5051-XXXX-OTHER CURRENT LIABILITIES : FOREIGN EXCHANGE (GAIN)/LOSS-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : FOREIGN EXCHANGE (GAIN)/LOSS,Yes,14
5051-XXXX-OTHER CURRENT LIABILITIES : FOREIGN EXCHANGE I/C (GAIN)/LOSS-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : FOREIGN EXCHANGE I/C (GAIN)/LOSS,Yes,14
5051-XXXX-OTHER CURRENT LIABILITIES : FREIGHT : SEGMENT ALLOCATION-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : FREIGHT : SEGMENT ALLOCATION,Yes,14
5051-XXXX-OTHER CURRENT LIABILITIES : LEGACY SYSTEM BALANCING-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : LEGACY SYSTEM BALANCING,Yes,14
5051-XXXX-OTHER CURRENT LIABILITIES : ORACLE ENTERED CURRENCY BALANCING ACCOUNT-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : ORACLE ENTERED CURRENCY BALANCING ACCOUNT,Yes,14
5051-XXXX-OTHER CURRENT LIABILITIES : OTHER-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : OTHER,Yes,14
5051-XXXX-OTHER CURRENT LIABILITIES : THIRD PARTY INTEREST-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : THIRD PARTY INTEREST,Yes,14
5051-XXXX-PREPAID ASSETS : FREIGHT-XXXX-XXXXX-XXXX-XXXX-XXXX,PREPAID ASSETS : FREIGHT,Yes,14
5051-XXXX-PREPAID ASSETS : OTHER-XXXX-XXXXX-XXXX-XXXX-XXXX,PREPAID ASSETS : OTHER,Yes,14
5051-XXXX-VAT-XXXX-XXXXX-XXXX-XXXX-XXXX,VAT,Yes,14
5052-1100-213075-ALL-ALL-ALL-ALL-ALL,213075,Yes,14
5052-1100-ACCRUED PAYROLL & BENEFITS : MANAGEMENT INCENTIVE EVEN YEAR-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : MANAGEMENT INCENTIVE EVEN YEAR,Yes,14
5052-1100-ACCRUED PAYROLL & BENEFITS : MANAGEMENT INCENTIVE ODD YEAR-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : MANAGEMENT INCENTIVE ODD YEAR,Yes,14
5052-1100-ACCRUED PAYROLL & BENEFITS : MANAGEMENT INCENTIVE PAYROLL TAXES-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : MANAGEMENT INCENTIVE PAYROLL TAXES,Yes,14
5052-1100-ACCRUED PAYROLL & BENEFITS : OUTSIDE SALES COMMISSIONS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : OUTSIDE SALES COMMISSIONS,Yes,14
5052-1100-ALLOWANCE FOR DOUBTFUL ACCOUNTS : TRADE-XXXX-XXXXX-XXXX-XXXX-XXXX,ALLOWANCE FOR DOUBTFUL ACCOUNTS : TRADE,Yes,14
5052-1100-OTHER ACCOUNTS RECEIVABLE : SUPPLIER VOLUME REBATES-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER ACCOUNTS RECEIVABLE : SUPPLIER VOLUME REBATES,Yes,14
5052-1100-OTHER CURRENT LIABILITIES : CUSTOMER VOLUME REBATES-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : CUSTOMER VOLUME REBATES,Yes,14
5052-1100-OTHER CURRENT LIABILITIES : RESTRUCTURE RESERVE-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : RESTRUCTURE RESERVE,Yes,14
5052-1111-213001-ALL-ALL-ALL-ALL-ALL,213001,Yes,14
5052-1111-213002-ALL-ALL-ALL-ALL-ALL,213002,Yes,14
5052-1111-213004-ALL-ALL-ALL-ALL-ALL,213004,Yes,14
5052-1111-213006-ALL-ALL-ALL-ALL-ALL,213006,Yes,14
5052-1111-213007-ALL-ALL-ALL-ALL-ALL,213007,Yes,14
5052-1111-213079-ALL-ALL-ALL-ALL-ALL,213079,Yes,14
5052-1111-218012-ALL-ALL-ALL-ALL-ALL,218012,Yes,14
5052-1111-ALLOWANCE FOR DOUBTFUL ACCOUNTS : TRADE-XXXX-XXXXX-XXXX-XXXX-XXXX,ALLOWANCE FOR DOUBTFUL ACCOUNTS : TRADE,Yes,14
5052-1111-OTHER ACCOUNTS RECEIVABLE : SUPPLIER VOLUME REBATES-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER ACCOUNTS RECEIVABLE : SUPPLIER VOLUME REBATES,Yes,14
5052-1111-OTHER CURRENT LIABILITIES : RESTRUCTURE RESERVE-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER CURRENT LIABILITIES : RESTRUCTURE RESERVE,Yes,14
5052-2160-OTHER ACCOUNTS RECEIVABLE : SUPPLIER VOLUME REBATES-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER ACCOUNTS RECEIVABLE : SUPPLIER VOLUME REBATES,Yes,14
5052-4100-213004-ALL-ALL-ALL-ALL-ALL,213004,Yes,14
5052-4120-OTHER ACCOUNTS RECEIVABLE : SUPPLIER VOLUME REBATES-XXXX-XXXXX-XXXX-XXXX-XXXX,OTHER ACCOUNTS RECEIVABLE : SUPPLIER VOLUME REBATES,Yes,14
5052-4140-ACCRUED PAYROLL & BENEFITS : MANAGEMENT INCENTIVE EVEN YEAR-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : MANAGEMENT INCENTIVE EVEN YEAR,Yes,14
5052-4140-ACCRUED PAYROLL & BENEFITS : MANAGEMENT INCENTIVE ODD YEAR-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : MANAGEMENT INCENTIVE ODD YEAR,Yes,14
5052-4140-ACCRUED PAYROLL & BENEFITS : MANAGEMENT INCENTIVE PAYROLL TAXES-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : MANAGEMENT INCENTIVE PAYROLL TAXES,Yes,14
5052-4140-ACCRUED PAYROLL & BENEFITS : OUTSIDE SALES COMMISSIONS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : OUTSIDE SALES COMMISSIONS,Yes,14
5052-4140-ACCRUED PAYROLL & BENEFITS : SEVERANCE-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : SEVERANCE,Yes,14
5052-XXXX-ACCOUNTS PAYABLE : AP DEBITS TRANSFER TO AR : AP-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : AP DEBITS TRANSFER TO AR : AP,Yes,14
5052-XXXX-ACCOUNTS PAYABLE : AR CREDITS TRANSFER TO AP : AP-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : AR CREDITS TRANSFER TO AP : AP,Yes,14
5052-XXXX-ACCOUNTS PAYABLE : CASH CLEARING-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : CASH CLEARING,Yes,14
5052-XXXX-ACCOUNTS PAYABLE : CONCUR-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : CONCUR,Yes,14
5052-XXXX-ACCOUNTS PAYABLE : CURRENCY REVALUATION-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : CURRENCY REVALUATION,Yes,14
5052-XXXX-ACCOUNTS PAYABLE : OFFSETS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : OFFSETS,Yes,14
5052-XXXX-ACCOUNTS PAYABLE : PROPERTY LEASE CLEARING-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : PROPERTY LEASE CLEARING,Yes,14
5052-XXXX-ACCOUNTS PAYABLE : SEGMENT ALLOCATION-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : SEGMENT ALLOCATION,Yes,14
5052-XXXX-ACCOUNTS PAYABLE : TRADE-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : TRADE,Yes,8
5052-XXXX-ACCOUNTS PAYABLE : UNVOUCHERED DIRECT SHIP MATERIAL-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : UNVOUCHERED DIRECT SHIP MATERIAL,Yes,14
5052-XXXX-ACCOUNTS PAYABLE : UNVOUCHERED FREIGHT/BROKERAGE-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : UNVOUCHERED FREIGHT/BROKERAGE,Yes,14
5052-XXXX-ACCOUNTS PAYABLE : UNVOUCHERED OFFSET-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : UNVOUCHERED OFFSET,Yes,14
5052-XXXX-ACCOUNTS PAYABLE : UNVOUCHERED PPV/AP VAR-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : UNVOUCHERED PPV/AP VAR,Yes,14
5052-XXXX-ACCOUNTS PAYABLE : UNVOUCHERED RETURNS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : UNVOUCHERED RETURNS,Yes,14
5052-XXXX-ACCOUNTS PAYABLE : UNVOUCHERED TRADE MATERIALS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS PAYABLE : UNVOUCHERED TRADE MATERIALS,Yes,14
5052-XXXX-ACCOUNTS RECEIVABLE : AP DEBITS TRANSFER TO AR-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS RECEIVABLE : AP DEBITS TRANSFER TO AR,Yes,14
5052-XXXX-ACCOUNTS RECEIVABLE : AR CREDITS TRANSFER TO AP-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS RECEIVABLE : AR CREDITS TRANSFER TO AP,Yes,14
5052-XXXX-ACCOUNTS RECEIVABLE : CLEARANCE-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS RECEIVABLE : CLEARANCE,Yes,14
5052-XXXX-ACCOUNTS RECEIVABLE : RESERVE : FUTURE CUST CREDITS-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS RECEIVABLE : RESERVE : FUTURE CUST CREDITS,Yes,14
5052-XXXX-ACCOUNTS RECEIVABLE : SUSPENSE-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS RECEIVABLE : SUSPENSE,Yes,14
5052-XXXX-ACCOUNTS RECEIVABLE : TRADE AR CURRENCY REVALUATION-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS RECEIVABLE : TRADE AR CURRENCY REVALUATION,Yes,14
5052-XXXX-ACCOUNTS RECEIVABLE : TRADE-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS RECEIVABLE : TRADE,Yes,8
5052-XXXX-ACCOUNTS RECEIVABLE : UNAPPLIED CASH : A/R OFFSET-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS RECEIVABLE : UNAPPLIED CASH : A/R OFFSET,Yes,14
5052-XXXX-ACCOUNTS RECEIVABLE : UNAPPLIED CASH-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCOUNTS RECEIVABLE : UNAPPLIED CASH,Yes,14
5052-XXXX-ACCRUED PAYROLL & BENEFITS : PAYROLL CLEARANCE-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : PAYROLL CLEARANCE,Yes,14
5052-XXXX-ACCRUED PAYROLL & BENEFITS : PAYROLL TAXES-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : PAYROLL TAXES,Yes,14
5052-XXXX-ACCRUED PAYROLL & BENEFITS : SALARIED EMPLOYEE : 13TH MONTH-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : SALARIED EMPLOYEE : 13TH MONTH,Yes,14
5052-XXXX-ACCRUED PAYROLL & BENEFITS : SALARIED EMPLOYEE SEGMENT ALLOCATION-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : SALARIED EMPLOYEE SEGMENT ALLOCATION,Yes,14
5052-XXXX-ACCRUED PAYROLL & BENEFITS : SOCIAL SECURITY TAX-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : SOCIAL SECURITY TAX,Yes,14
5052-XXXX-ACCRUED PAYROLL & BENEFITS : TRAVEL AND ENTERTAINMENT-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : TRAVEL AND ENTERTAINMENT,Yes,14
5052-XXXX-ACCRUED PAYROLL & BENEFITS : UNEMPLOYMENT TAXES-XXXX-XXXXX-XXXX-XXXX-XXXX,ACCRUED PAYROLL & BENEFITS : UNEMPLOYMENT TAXES,Yes,14
5052-XXXX-CASH : 821:BOA:13371010 BULK CHF-XXXX-XXXXX-XXXX-XXXX-XXXX,CASH : 821:BOA:13371010 BULK CHF,Yes,8
5052-XXXX-CASH : 821:UBS:80150401A OPER CHF-XXXX-XXXXX-XXXX-XXXX-XXXX,CASH : 821:UBS:80150401A OPER CHF,Yes,8
5052-XXXX-CASH : 821:UBS:80150403N SALARIES CHF-XXXX-XXXXX-XXXX-XXXX-XXXX,CASH : 821:UBS:80150403N SALARIES CHF,Yes,8
5052-XXXX-CASH : CASH CLEARING : GENERAL-XXXX-XXXXX-XXXX-XXXX-XXXX,CASH : CASH CLEARING : GENERAL,Yes,14
5052-XXXX-CASH : PETTY CASH-XXXX-XXXXX-XXXX-XXXX-XXXX,CASH : PETTY CASH,Yes,14
5052-XXXX-CASH : SUSPENSE CASH CLEARING-XXXX-XXXXX-XXXX-XXXX-XXXX,CASH : SUSPENSE CASH CLEARING,Yes,14
5052-XXXX-DEFERRED INCOME TAXES : FEDERAL TAX ASSET-XXXX-XXXXX-XXXX-XXXX-XXXX,DEFERRED INCOME TAXES : FEDERAL TAX ASSET,Yes,14
5052-XXXX-DEFERRED INCOME TAXES : PREPAID-XXXX-XXXXX-XXXX-XXXX-XXXX,DEFERRED INCOME TAXES : PREPAID,Yes,14
5052-XXXX-Equity-XXXX-XXXXX-XXXX-XXXX-XXXX,Equity,No,14
5052-XXXX-INCOME TAX PAYABLE : SEGMENT ADJUSTMENT-XXXX-XXXXX-XXXX-XXXX-XXXX,INCOME TAX PAYABLE : SEGMENT ADJUSTMENT,Yes,14
5052-XXXX-INCOME TAX RECEIVABLE : FEDERAL-XXXX-XXXXX-XXXX-XXXX-XXXX,INCOME TAX RECEIVABLE : FEDERAL,Yes,14
